Product,Delivery amount (m2),Eta,Sheet ID
Product 962,259.2,2024-11-16,W44
Product 962,43.2,2024-11-16,W44
Product 2323,144.0,2024-11-29,W44
Product 2323,72.0,2024-11-29,W44
Product 2323,216.0,2024-11-29,W44
Product 962,129.6,2024-11-17,W44
Product 962,129.6,2024-11-17,W44
Product 962,86.4,2024-11-17,W44
Product 962,129.6,2024-11-16,W44
Product 962,216.0,2024-11-16,W44
Product 962,43.2,2024-11-17,W44
Product 2321,72.0,2024-11-29,W44
Product 2321,72.0,2024-11-29,W44
Product 2321,72.0,2024-11-30,W44
Product 2321,144.0,2024-11-29,W44
Product 2323,216.0,2024-12-06,W44
Product 2323,144.0,2024-12-06,W44
Product 2323,72.0,2024-11-22,W44
Product 2323,72.0,2024-11-22,W44
Product 2323,72.0,2024-11-23,W44
Product 2323,144.0,2024-11-22,W44
Product 2323,216.0,2024-11-22,W44
Product 2323,216.0,2024-11-23,W44
Product 2321,144.0,2024-12-11,W44
Product 1475,78.0,2024-11-13,W44
Product 2131,86.4,2024-12-01,W44
Product 2127,86.4,2024-11-29,W44
Product 2127,43.2,2024-12-04,W44
Product 2131,129.6,2024-11-09,W44
Product 2127,216.0,2024-12-04,W44
Product 2132,368.64,2024-11-13,W44
Product 2132,1105.92,2024-11-13,W44
Product 2132,92.16,2024-11-16,W44
Product 2132,92.16,2024-11-16,W44
Product 2126,518.4,2024-11-29,W44
Product 2126,43.2,2024-11-29,W44
Product 2126,907.2,2024-12-04,W44
Product 2126,86.4,2024-11-29,W44
Product 2127,1425.6,2024-11-30,W44
Product 2127,172.8,2024-11-30,W44
Product 2131,518.4,2024-12-07,W44
Product 2131,820.8,2024-12-06,W44
Product 2131,43.2,2024-12-08,W44
Product 2033,475.2,2024-12-11,W44
Product 2033,648.0,2024-12-08,W44
Product 2033,388.8,2024-12-09,W44
Product 2033,43.2,2024-12-14,W44
Product 866,60.0,2024-11-22,W44
Product 508,120.0,2024-11-16,W44
Product 508,120.0,2024-11-16,W44
Product 866,120.0,2024-11-01,W44
Product 508,180.0,2024-11-21,W44
Product 866,180.0,2024-11-22,W44
Product 866,360.0,2024-11-22,W44
Product 822,120.96,2024-11-01,W44
Product 969,172.8,2024-11-01,W44
Product 969,86.4,2024-11-01,W44
Product 969,1296.0,2024-11-24,W44
Product 969,561.6,2024-11-01,W44
Product 1285,43.2,2024-11-13,W44
Product 1281,43.2,2024-11-13,W44
Product 1216,43.2,2024-12-04,W44
Product 1216,86.4,2024-12-04,W44
Product 1216,216.0,2024-12-04,W44
Product 1216,172.8,2024-11-30,W44
Product 1216,129.6,2024-11-30,W44
Product 1216,388.8,2024-12-01,W44
Product 981,86.4,2024-11-22,W44
Product 981,259.2,2024-11-22,W44
Product 981,86.4,2024-11-23,W44
Product 981,86.4,2024-11-22,W44
Product 981,43.2,2024-11-24,W44
Product 981,43.2,2024-11-28,W44
Product 981,86.4,2024-11-28,W44
Product 981,129.6,2024-11-29,W44
Product 981,43.2,2024-11-29,W44
Product 981,129.6,2024-11-29,W44
Product 981,86.4,2024-11-30,W44
Product 981,388.8,2024-11-27,W44
Product 981,259.2,2024-11-27,W44
Product 981,43.2,2024-11-27,W44
Product 981,259.2,2024-11-27,W44
Product 1002,259.2,2024-12-15,W44
Product 1032,129.6,2024-12-15,W44
Product 1032,172.8,2024-12-15,W44
Product 1032,86.4,2024-12-15,W44
Product 1032,259.2,2024-12-15,W44
Product 1003,86.4,2024-12-15,W44
Product 1003,518.4,2024-12-15,W44
Product 1003,43.2,2024-12-15,W44
Product 1003,388.8,2024-12-15,W44
Product 865,180.0,2024-11-29,W44
Product 865,120.0,2024-11-29,W44
Product 1677,43.2,2024-12-15,W44
Product 1677,388.8,2024-12-15,W44
Product 1677,604.8,2024-12-15,W44
Product 696,0.36,2024-11-09,W44
Product 1951,129.6,2024-12-13,W44
Product 1951,43.2,2024-12-14,W44
Product 1951,129.6,2024-12-15,W44
Product 1951,129.6,2024-12-14,W44
Product 1951,86.4,2024-12-15,W44
Product 673,0.36,2024-12-15,W44
Product 1500,129.6,2024-12-15,W44
Product 1500,86.4,2024-12-13,W44
Product 1606,43.2,2024-12-15,W44
Product 1606,43.2,2024-12-15,W44
Product 1349,1036.8,2024-12-12,W44
Product 1500,302.4,2024-12-15,W44
Product 1500,129.6,2024-12-15,W44
Product 1500,129.6,2024-12-15,W44
Product 1500,388.8,2024-12-15,W44
Product 1500,388.8,2024-12-15,W44
Product 1500,259.2,2024-12-15,W44
Product 1394,43.2,2024-11-13,W44
Product 1502,86.4,2024-12-04,W44
Product 1502,86.4,2024-11-30,W44
Product 1502,432.0,2024-12-05,W44
Product 1502,259.2,2024-12-06,W44
Product 1502,345.6,2024-12-06,W44
Product 1900,51.2,2024-11-11,W44
Product 1900,51.2,2024-11-13,W44
Product 1900,153.6,2024-11-13,W44
Product 1900,51.2,2024-11-13,W44
Product 1900,51.2,2024-11-11,W44
Product 905,259.2,2024-11-28,W44
Product 905,129.6,2024-11-28,W44
Product 905,129.6,2024-11-28,W44
Product 905,129.6,2024-11-30,W44
Product 905,129.6,2024-12-01,W44
Product 905,259.2,2024-11-29,W44
Product 905,129.6,2024-11-29,W44
Product 905,388.8,2024-11-29,W44
Product 905,86.4,2024-11-29,W44
Product 1708,43.2,2024-12-14,W44
Product 1708,129.6,2024-12-14,W44
Product 1708,129.6,2024-12-15,W44
Product 1606,129.6,2024-12-14,W44
Product 1606,122.4,2024-12-13,W44
Product 1606,93.6,2024-11-17,W44
Product 1606,604.8,2024-12-14,W44
Product 974,43.2,2024-11-27,W44
Product 974,86.4,2024-11-27,W44
Product 974,777.6,2024-11-24,W44
Product 974,86.4,2024-11-24,W44
Product 974,43.2,2024-11-24,W44
Product 1947,86.4,2024-12-15,W44
Product 2017,129.6,2024-11-28,W44
Product 2017,129.6,2024-11-28,W44
Product 2017,43.2,2024-12-02,W44
Product 2017,43.2,2024-12-01,W44
Product 2017,86.4,2024-12-07,W44
Product 988,129.6,2024-11-29,W44
Product 988,259.2,2024-12-04,W44
Product 988,518.4,2024-11-29,W44
Product 1229,388.8,2024-12-15,W44
Product 1229,648.0,2024-12-15,W44
Product 1271,2.1,2024-11-29,W44
Product 2304,0.63,2024-11-29,W44
Product 763,78.0,2024-11-13,W44
Product 763,234.0,2024-11-11,W44
Product 1766,21.6,2024-11-13,W44
Product 1766,259.2,2024-11-29,W44
Product 1766,43.2,2024-11-30,W44
Product 1766,43.2,2024-11-30,W44
Product 1766,129.6,2024-12-04,W44
Product 1766,280.8,2024-11-29,W44
Product 1766,216.0,2024-11-29,W44
Product 1766,324.0,2024-11-30,W44
Product 1766,64.8,2024-11-30,W44
Product 1766,194.4,2024-11-30,W44
Product 1766,324.0,2024-12-02,W44
Product 1931,25.6,2024-11-16,W44
Product 1931,25.6,2024-11-16,W44
Product 1931,25.6,2024-11-16,W44
Product 1931,25.6,2024-11-16,W44
Product 1931,25.6,2024-11-16,W44
Product 1931,51.2,2024-11-16,W44
Product 1931,25.6,2024-11-16,W44
Product 1931,25.6,2024-11-16,W44
Product 1931,25.6,2024-11-16,W44
Product 1931,25.6,2024-11-16,W44
Product 1931,25.6,2024-11-16,W44
Product 1931,25.6,2024-11-16,W44
Product 1931,25.6,2024-11-16,W44
Product 1931,25.6,2024-11-16,W44
Product 1931,25.6,2024-11-16,W44
Product 1931,25.6,2024-11-15,W44
Product 1931,25.6,2024-11-15,W44
Product 1931,25.6,2024-11-16,W44
Product 1931,25.6,2024-11-16,W44
Product 2316,72.0,2024-12-01,W44
Product 2126,43.2,2024-12-04,W44
Product 961,129.6,2024-11-18,W44
Product 2126,86.4,2024-11-30,W44
Product 2126,86.4,2024-11-30,W44
Product 961,302.4,2024-11-18,W44
Product 2316,72.0,2024-11-27,W44
Product 2316,72.0,2024-11-28,W44
Product 2316,216.0,2024-12-01,W44
Product 2316,216.0,2024-11-29,W44
Product 2316,216.0,2024-12-01,W44
Product 2316,216.0,2024-11-29,W44
Product 2133,46.08,2024-11-11,W44
Product 2133,138.24,2024-11-13,W44
Product 2133,46.08,2024-11-17,W44
Product 2126,259.2,2024-11-29,W44
Product 2126,432.0,2024-11-29,W44
Product 2316,216.0,2024-12-01,W44
Product 2316,216.0,2024-12-01,W44
Product 2316,648.0,2024-12-04,W44
Product 2133,92.16,2024-11-16,W44
Product 2316,216.0,2024-11-30,W44
Product 2316,144.0,2024-12-04,W44
Product 2316,216.0,2024-12-02,W44
Product 961,259.2,2024-11-17,W44
Product 961,43.2,2024-11-17,W44
Product 961,129.6,2024-11-16,W44
Product 961,259.2,2024-11-17,W44
Product 961,129.6,2024-11-16,W44
Product 961,129.6,2024-11-17,W44
Product 961,129.6,2024-11-17,W44
Product 961,129.6,2024-11-16,W44
Product 961,259.2,2024-11-17,W44
Product 961,216.0,2024-11-17,W44
Product 961,259.2,2024-11-16,W44
Product 961,259.2,2024-11-16,W44
Product 961,259.2,2024-11-16,W44
Product 961,129.6,2024-11-17,W44
Product 2133,1198.08,2024-11-13,W44
Product 2133,138.24,2024-11-13,W44
Product 2133,1198.08,2024-11-13,W44
Product 2133,1198.08,2024-11-13,W44
Product 2133,875.52,2024-11-13,W44
Product 2126,86.4,2024-12-04,W44
Product 2126,734.4,2024-12-01,W44
Product 2126,172.8,2024-12-01,W44
Product 2126,43.2,2024-12-01,W44
Product 2126,518.4,2024-12-01,W44
Product 2126,388.8,2024-12-07,W44
Product 2126,129.6,2024-12-06,W44
Product 2126,43.2,2024-12-08,W44
Product 962,129.6,2024-11-17,W44
Product 2127,216.0,2024-12-01,W44
Product 2127,345.6,2024-11-30,W44
Product 2127,388.8,2024-12-01,W44
Product 2127,432.0,2024-12-01,W44
Product 2127,43.2,2024-12-01,W44
Product 962,43.2,2024-11-17,W44
Product 962,475.2,2024-11-18,W44
Product 962,129.6,2024-11-18,W44
Product 2127,561.6,2024-11-30,W44
Product 2127,43.2,2024-11-30,W44
Product 2134,460.8,2024-11-13,W44
Product 2132,92.16,2024-11-16,W44
Product 2132,92.16,2024-11-16,W44
Product 2132,92.16,2024-11-17,W44
Product 2132,92.16,2024-11-16,W44
Product 2132,92.16,2024-11-16,W44
Product 2132,92.16,2024-11-16,W44
Product 2132,92.16,2024-11-16,W44
Product 2132,92.16,2024-11-16,W44
Product 2132,92.16,2024-11-16,W44
Product 2132,92.16,2024-11-16,W44
Product 2132,92.16,2024-11-16,W44
Product 2134,276.48,2024-12-12,W44
Product 2134,276.48,2024-12-12,W44
Product 2134,92.16,2024-12-14,W44
Product 2134,276.48,2024-12-12,W44
Product 2134,276.48,2024-12-14,W44
Product 2307,144.0,2024-11-30,W44
Product 508,180.0,2024-11-16,W44
Product 508,540.0,2024-11-17,W44
Product 2307,144.0,2024-12-06,W44
Product 2307,360.0,2024-12-05,W44
Product 2307,216.0,2024-12-06,W44
Product 508,420.0,2024-11-16,W44
Product 508,360.0,2024-11-17,W44
Product 767,78.0,2024-11-21,W44
Product 767,156.0,2024-11-21,W44
Product 2252,144.0,2024-11-13,W44
Product 2260,216.0,2024-11-16,W44
Product 2260,144.0,2024-11-16,W44
Product 2260,72.0,2024-11-16,W44
Product 2252,72.0,2024-11-13,W44
Product 2322,144.0,2024-11-22,W44
Product 2211,19.0,2024-11-13,W44
Product 2211,11.0,2024-11-13,W44
Product 2211,4.0,2024-11-13,W44
Product 2211,78.0,2024-11-13,W44
Product 2211,100.0,2024-11-13,W44
Product 2267,156.0,2024-12-06,W44
Product 2267,78.0,2024-12-06,W44
Product 2267,78.0,2024-12-11,W44
Product 774,78.0,2024-11-23,W44
Product 774,468.0,2024-11-22,W44
Product 2232,78.0,2024-11-16,W44
Product 2232,78.0,2024-11-16,W44
Product 2232,156.0,2024-11-22,W44
Product 2232,156.0,2024-11-22,W44
Product 5,100.0,2024-12-04,W44
Product 5,200.0,2024-12-01,W44
Product 5,100.0,2024-12-02,W44
Product 5,100.0,2024-12-11,W44
Product 5,100.0,2024-12-11,W44
Product 5,100.0,2024-12-12,W44
Product 2,100.0,2024-12-12,W44
Product 2,100.0,2024-12-12,W44
Product 2,100.0,2024-12-12,W44
Product 2,100.0,2024-12-13,W44
Product 315,103.68,2024-11-16,W44
Product 315,155.52,2024-11-13,W44
Product 315,155.52,2024-11-15,W44
Product 315,466.56,2024-11-15,W44
Product 367,103.68,2024-11-13,W44
Product 367,259.2,2024-11-11,W44
Product 297,1347.84,2024-11-13,W44
Product 1606,259.2,2024-12-14,W44
Product 1759,92.16,2024-11-13,W44
Product 1759,184.32,2024-11-13,W44
Product 1759,11.52,2024-11-21,W44
Product 1759,18.24,2024-11-21,W44
Product 1758,138.24,2024-11-01,W44
Product 1758,138.24,2024-11-28,W44
Product 1758,184.32,2024-11-28,W44
Product 1758,92.16,2024-11-27,W44
Product 1758,184.32,2024-11-27,W44
Product 1758,92.16,2024-11-29,W44
Product 1758,46.08,2024-11-28,W44
Product 1758,46.08,2024-12-01,W44
Product 1758,46.08,2024-11-29,W44
Product 1758,46.08,2024-11-29,W44
Product 1250,60.0,2024-11-30,W44
Product 1250,180.0,2024-11-29,W44
Product 1250,120.0,2024-12-01,W44
Product 1250,120.0,2024-11-30,W44
Product 1250,120.0,2024-11-29,W44
Product 865,177.6,2024-12-01,W44
Product 865,360.0,2024-11-29,W44
Product 865,120.0,2024-11-29,W44
Product 781,234.0,2024-11-23,W44
Product 960,129.6,2024-11-18,W44
Product 960,43.2,2024-11-20,W44
Product 960,86.4,2024-11-21,W44
Product 2056,259.2,2024-11-29,W44
Product 960,43.2,2024-11-13,W44
Product 960,43.2,2024-11-13,W44
Product 960,86.4,2024-11-13,W44
Product 960,345.6,2024-11-13,W44
Product 2056,259.2,2024-12-06,W44
Product 2056,216.0,2024-12-07,W44
Product 2056,518.4,2024-11-29,W44
Product 2056,129.6,2024-11-29,W44
Product 2056,86.4,2024-11-29,W44
Product 781,312.0,2024-11-29,W44
Product 781,156.0,2024-11-29,W44
Product 781,234.0,2024-11-29,W44
Product 2056,86.4,2024-12-07,W44
Product 2056,86.4,2024-12-09,W44
Product 2192,78.0,2024-11-16,W44
Product 2192,78.0,2024-11-16,W44
Product 1204,86.4,2024-11-13,W44
Product 1204,345.6,2024-11-16,W44
Product 1204,86.4,2024-11-17,W44
Product 1847,129.6,2024-11-17,W44
Product 1847,43.2,2024-11-17,W44
Product 1847,604.8,2024-11-13,W44
Product 1847,64.8,2024-11-13,W44
Product 1847,64.8,2024-11-16,W44
Product 1916,20.48,2024-11-17,W44
Product 1914,19.84,2024-11-16,W44
Product 1912,9.6,2024-11-16,W44
Product 1852,129.6,2024-12-11,W44
Product 1852,43.2,2024-12-06,W44
Product 1852,43.2,2024-12-06,W44
Product 1852,43.2,2024-12-06,W44
Product 1852,129.6,2024-12-07,W44
Product 1852,43.2,2024-12-07,W44
Product 1852,194.4,2024-12-09,W44
Product 1852,64.8,2024-12-08,W44
Product 1852,64.8,2024-12-07,W44
Product 1852,64.8,2024-12-08,W44
Product 1934,86.4,2024-12-11,W44
Product 1934,64.8,2024-12-11,W44
Product 1934,324.0,2024-12-11,W44
Product 1934,324.0,2024-12-11,W44
Product 1934,324.0,2024-12-11,W44
Product 1935,259.2,2024-12-11,W44
Product 1935,43.2,2024-12-09,W44
Product 1935,43.2,2024-12-08,W44
Product 1852,194.4,2024-12-11,W44
Product 1852,345.6,2024-12-09,W44
Product 1852,194.4,2024-12-08,W44
Product 1852,194.4,2024-12-09,W44
Product 1852,64.8,2024-12-09,W44
Product 1934,561.6,2024-12-12,W44
Product 1934,604.8,2024-12-12,W44
Product 1935,324.0,2024-12-13,W44
Product 1935,21.6,2024-12-13,W44
Product 1935,194.4,2024-12-14,W44
Product 1935,21.6,2024-12-14,W44
Product 1935,259.2,2024-12-13,W44
Product 1935,324.0,2024-12-14,W44
Product 1935,324.0,2024-12-14,W44
Product 328,155.52,2024-12-12,W44
Product 328,466.56,2024-12-12,W44
Product 328,103.68,2024-12-12,W44
Product 327,622.08,2024-12-12,W44
Product 327,466.56,2024-12-12,W44
Product 329,1244.16,2024-12-12,W44
Product 330,155.52,2024-12-12,W44
Product 330,311.04,2024-12-12,W44
Product 327,51.84,2024-12-14,W44
Product 327,103.68,2024-12-13,W44
Product 328,103.68,2024-12-13,W44
Product 328,311.04,2024-12-14,W44
Product 328,103.68,2024-12-13,W44
Product 330,51.84,2024-12-15,W44
Product 330,622.08,2024-12-13,W44
Product 330,103.68,2024-12-15,W44
Product 1730,46.08,2024-11-23,W44
Product 1730,46.08,2024-11-01,W44
Product 1730,138.24,2024-11-24,W44
Product 1730,276.48,2024-11-24,W44
Product 1734,230.4,2024-11-28,W44
Product 1734,29.76,2024-11-27,W44
Product 1732,138.24,2024-11-27,W44
Product 1732,46.08,2024-11-27,W44
Product 1732,414.72,2024-11-27,W44
Product 1732,46.08,2024-11-25,W44
Product 1733,506.88,2024-11-27,W44
Product 1733,230.4,2024-11-27,W44
Product 1730,138.24,2024-11-27,W44
Product 1730,599.04,2024-11-27,W44
Product 1730,414.72,2024-11-27,W44
Product 1732,92.16,2024-11-24,W44
Product 1732,184.32,2024-11-24,W44
Product 1732,276.48,2024-11-24,W44
Product 1732,138.24,2024-11-24,W44
Product 1732,276.48,2024-11-23,W44
Product 1733,46.08,2024-11-01,W44
Product 1733,46.08,2024-11-23,W44
Product 1733,276.48,2024-11-23,W44
Product 1733,92.16,2024-11-24,W44
Product 1733,460.8,2024-11-24,W44
Product 1665,103.68,2024-11-16,W44
Product 188,38.4,2024-11-21,W44
Product 188,38.4,2024-11-22,W44
Product 1932,25.6,2024-11-16,W44
