ProductId,To_be_produced_sq2,Etd,WeekId,Year
Product 772,1248.0,2024-11-18,W41,2024
Product 781,1638.0,2024-11-18,W41,2024
Product 790,936.0,2024-11-18,W41,2024
Product 2179,1560.0,2024-12-23,W41,2024
Product 2181,858.0,2024-12-30,W41,2024
Product 2221,546.0,2024-11-05,W41,2024
Product 1461,390.0,2024-12-30,W41,2024
Product 1472,390.0,2024-12-30,W41,2024
Product 1625,993.6,2024-11-05,W41,2024
Product 1510,1036.8,2024-11-05,W41,2024
Product 1511,1036.8,2024-11-21,W41,2024
Product 1517,1036.8,2024-11-05,W41,2024
Product 1698,1036.8,2024-11-05,W41,2024
Product 459,1512.0,2024-11-27,W41,2024
Product 460,544.32,2024-11-27,W41,2024
Product 431,1512.0,2024-11-27,W41,2024
Product 461,1512.0,2024-11-27,W41,2024
Product 462,544.32,2024-11-28,W41,2024
Product 1553,1735.24,2024-10-23,W41,2024
Product 969,3196.8,2024-10-28,W41,2024
Product 106,103.68,2024-10-11,W41,2024
Product 106,1399.68,2024-10-16,W41,2024
Product 2241,1404.0,2024-11-11,W41,2024
Product 2279,468.0,2024-11-05,W41,2024
Product 23,1440.0,2024-10-30,W41,2024
Product 340,1512.0,2024-10-25,W41,2024
Product 341,1512.0,2024-10-26,W41,2024
Product 342,1512.0,2024-10-26,W41,2024
Product 343,1512.0,2024-10-26,W41,2024
Product 663,1.6,2024-12-08,W41,2024
Product 1765,21.6,,W41,2024
Product 2193,936.0,2025-01-06,W41,2024
Product 175,1804.8,2024-10-11,W41,2024
Product 175,230.4,2024-10-12,W41,2024
Product 177,1804.8,2024-10-11,W41,2024
Product 177,230.4,2024-10-12,W41,2024
Product 161,3004.8,,W41,2024
Product 168,2035.2,2024-10-15,W41,2024
Product 171,1459.2,2025-01-12,W41,2024
Product 171,76.8,,W41,2024
Product 201,76.8,2024-10-13,W41,2024
Product 201,115.2,2024-10-15,W41,2024
Product 208,192.0,2024-10-19,W41,2024
Product 402,1998.72,2024-10-11,W41,2024
Product 402,17.28,,W41,2024
Product 477,1499.52,2024-10-11,W41,2024
Product 477,32.64,,W41,2024
Product 846,1036.8,2024-12-03,W41,2024
Product 846,1987.2,,W41,2024
Product 1270,16.38,2024-11-12,W41,2024
Product 789,1014.0,2025-01-13,W41,2024
Product 1821,102.4,,W41,2024
Product 1787,307.2,,W41,2024
Product 1205,43.2,,W41,2024
Product 1213,43.2,,W41,2024
Product 1016,1771.2,,W41,2024
Product 1395,518.4,,W41,2024
Product 1877,43.2,,W41,2024
Product 1204,86.4,2024-10-29,W41,2024
Product 1221,86.4,,W41,2024
Product 1227,43.2,,W41,2024
Product 1796,153.6,,W41,2024
Product 2226,78.0,2024-12-03,W41,2024
Product 2226,468.0,2025-01-06,W41,2024
Product 966,691.2,,W41,2024
Product 967,1036.8,,W41,2024
Product 968,1036.8,,W41,2024
Product 963,475.2,2024-10-17,W41,2024
Product 963,1036.8,,W41,2024
Product 964,518.4,2024-10-17,W41,2024
Product 964,993.6,,W41,2024
Product 1632,86.4,2024-10-17,W41,2024
Product 1632,950.4,,W41,2024
Product 1633,1036.8,,W41,2024
Product 1634,1036.8,,W41,2024
Product 1635,1036.8,,W41,2024
Product 1636,1036.8,,W41,2024
Product 1637,993.6,,W41,2024
Product 1278,0.3,,W41,2024
Product 1148,98.0,,W41,2024
Product 2292,60.0,,W41,2024
Product 510,160.0,,W41,2024
Product 695,0.648,,W41,2024
Product 700,1.008,,W41,2024
Product 2342,2.43,2024-11-08,W41,2024
Product 2342,5.13,,W41,2024
Product 612,60.0,,W41,2024
Product 622,60.0,,W41,2024
Product 631,60.0,,W41,2024
Product 1278,5.1,,W41,2024
Product 2288,8.0,,W41,2024
Product 512,100.0,,W41,2024
Product 513,300.0,,W41,2024
Product 1130,60.606,,W41,2024
Product 639,1.0,,W41,2024
Product 2297,0.432,,W41,2024
Product 2363,2.52,,W41,2024
Product 1694,1036.8,,W41,2024
Product 845,1036.8,,W41,2024
Product 1554,8.52,,W41,2024
Product 1351,129.6,2024-06-04,W41,2024
Product 1560,2510.56,2024-09-24,W41,2024
Product 2292,60.0,2023-11-26,W41,2024
Product 712,2030.4,2024-10-29,W41,2024
Product 1833,204.8,,W41,2024
Product 660,1.0,2024-11-08,W41,2024
Product 2302,1.0,2024-12-06,W41,2024
Product 1932,576.0,,W41,2024
Product 955,518.4,,W41,2024
Product 956,1339.2,,W41,2024
Product 957,345.6,,W41,2024
Product 958,950.4,,W41,2024
Product 1055,8820.0,2024-10-24,W41,2024
Product 1055,1980.0,2025-01-11,W41,2024
Product 1055,5160.0,2024-10-24,W41,2024
Product 962,939.6,,W41,2024
Product 1289,946.08,,W41,2024
Product 1287,482.4,,W41,2024
Product 1012,3024.0,,W41,2024
Product 1013,43.2,,W41,2024
Product 1807,293.76,,W41,2024
Product 1289,432.0,,W41,2024
Product 1766,556.56,,W41,2024
Product 347,35.28,,W41,2024
Product 347,302.4,,W41,2024
Product 1286,565.92,,W41,2024
Product 2028,1080.0,2024-10-29,W41,2024
Product 2053,993.6,2024-10-29,W41,2024
Product 2054,1036.8,2024-12-28,W41,2024
Product 2099,129.6,,W41,2024
Product 2099,216.0,,W41,2024
Product 2107,1900.8,2024-11-20,W41,2024
Product 411,51.84,2024-10-14,W41,2024
Product 2126,1555.2,2024-10-23,W41,2024
Product 2127,1944.0,2024-10-24,W41,2024
Product 2131,1598.4,2024-10-25,W41,2024
Product 2033,1555.2,2024-10-16,W41,2024
Product 2035,1641.6,2024-12-05,W41,2024
Product 368,777.6,2024-11-04,W41,2024
Product 382,1503.36,2024-10-21,W41,2024
Product 474,1503.36,,W41,2024
Product 367,1503.36,2024-11-01,W41,2024
Product 368,1503.36,2024-11-04,W41,2024
Product 366,673.92,2024-11-01,W41,2024
Product 498,1512.0,,W41,2024
Product 2099,129.6,,W41,2024
Product 772,96.0,2024-11-18,W41,2024
Product 2215,800.0,2024-10-21,W41,2024
Product 2132,1013.76,2024-10-28,W41,2024
Product 2132,322.56,,W41,2024
Product 2139,2803.68,2024-11-17,W41,2024
Product 2127,2030.4,2024-10-24,W41,2024
Product 2034,1987.2,2024-11-08,W41,2024
Product 2034,259.2,2024-11-23,W41,2024
Product 1953,42.0,2024-10-11,W41,2024
Product 1953,210.0,2024-10-11,W41,2024
Product 1953,126.0,2024-12-02,W41,2024
Product 16,1248.0,2024-10-30,W41,2024
Product 38,480.0,2024-10-31,W41,2024
Product 71,967.68,2024-12-11,W41,2024
Product 74,1105.92,2024-10-22,W41,2024
Product 364,1503.36,2024-10-29,W41,2024
Product 2133,1658.88,,W41,2024
Product 2058,1512.0,2024-12-04,W41,2024
Product 2131,1728.0,2024-10-25,W41,2024
Product 2034,1728.0,2024-11-23,W41,2024
Product 1953,378.0,2024-12-02,W41,2024
Product 2023,1036.8,2024-11-03,W41,2024
Product 2130,1036.8,2024-11-05,W41,2024
Product 365,1503.36,2024-11-01,W41,2024
Product 467,1368.0,2024-10-22,W41,2024
Product 2017,604.8,2024-11-25,W41,2024
Product 2017,432.0,,W41,2024
Product 422,1440.0,2024-11-27,W41,2024
Product 368,1503.36,2024-11-26,W41,2024
Product 380,1503.36,2024-11-30,W41,2024
Product 436,1503.36,2024-12-09,W41,2024
Product 2139,3041.28,2024-11-17,W41,2024
Product 2110,1663.2,,W41,2024
Product 2111,4039.2,,W41,2024
Product 2133,3041.28,,W41,2024
Product 2127,1728.0,,W41,2024
Product 2033,1728.0,2024-12-08,W41,2024
Product 1953,420.0,2024-12-02,W41,2024
Product 1964,378.0,2024-12-02,W41,2024
Product 2121,1036.8,2024-10-26,W41,2024
Product 1549,1732.4,2024-11-28,W39,2024
Product 814,1320.0,2024-10-24,W39,2024
Product 1863,64.8,,W39,2024
Product 1927,640.0,,W39,2024
Product 1924,179.2,,W39,2024
Product 534,993.6,2024-10-01,W39,2024
Product 534,43.2,2024-10-01,W39,2024
Product 1356,129.6,2024-10-01,W39,2024
Product 2119,1036.8,2024-10-28,W39,2024
Product 116,1536.0,,W39,2024
Product 2023,43.2,2024-10-07,W39,2024
Product 2023,20.16,2024-10-07,W39,2024
Product 1707,648.0,2024-10-09,W39,2024
Product 1611,43.2,2024-10-07,W39,2024
Product 1708,216.0,2024-10-19,W39,2024
Product 1003,1036.8,2024-10-19,W39,2024
Product 1298,993.6,2024-10-04,W39,2024
Product 984,259.2,2024-10-01,W39,2024
Product 1344,1425.6,2024-10-07,W39,2024
Product 1344,86.4,,W39,2024
Product 970,1036.8,,W39,2024
Product 718,60.48,2024-10-22,W39,2024
Product 784,312.0,2024-09-27,W39,2024
Product 2020,1036.8,2024-10-26,W39,2024
Product 14,1000.0,2024-10-01,W39,2024
Product 116,3264.0,,W39,2024
Product 1857,1317.6,2025-01-16,W39,2024
Product 1881,1036.8,2024-10-06,W39,2024
Product 868,540.0,2024-10-08,W39,2024
Product 870,540.0,2024-09-27,W39,2024
Product 870,720.0,2024-09-27,W39,2024
Product 870,120.0,2024-10-02,W39,2024
Product 14,2500.0,2024-10-01,W39,2024
Product 928,561.6,2024-12-21,W39,2024
Product 1328,1684.8,2024-10-01,W39,2024
Product 1229,1166.4,2024-10-01,W39,2024
Product 981,129.6,2024-10-02,W39,2024
Product 1349,993.6,2024-10-04,W39,2024
Product 2007,1036.8,2024-11-01,W39,2024
Product 909,734.4,2024-10-22,W39,2024
Product 1776,535.68,,W39,2024
Product 1315,1425.6,2024-10-04,W39,2024
Product 1193,432.0,2024-10-04,W39,2024
Product 1188,1036.8,2024-11-12,W39,2024
Product 1952,1036.8,2024-10-06,W39,2024
Product 847,1036.8,2024-11-24,W39,2024
Product 1280,2030.4,2024-10-01,W39,2024
Product 509,3840.0,2024-10-03,W39,2024
Product 870,720.0,2024-10-02,W39,2024
Product 815,302.4,,W39,2024
Product 2321,144.0,2024-10-15,W39,2024
Product 2323,216.0,2024-10-13,W39,2024
Product 868,1200.0,2024-10-08,W39,2024
Product 825,241.92,2024-11-12,W39,2024
Product 969,43.2,2024-10-05,W39,2024
Product 240,1716.0,2024-11-08,W39,2024
Product 14,4100.0,2024-10-01,W39,2024
Product 1771,276.48,,W39,2024
Product 1925,25.6,,W39,2024
Product 116,3552.0,,W39,2024
Product 241,10032.0,2024-11-06,W39,2024
Product 240,4026.0,2024-11-08,W39,2024
Product 239,2508.0,2024-11-02,W39,2024
Product 6,700.0,2024-10-10,W39,2024
Product 91,518.4,,W39,2024
Product 698,1.008,2024-10-08,W39,2024
Product 15,3744.0,2024-10-26,W39,2024
Product 356,294.84,2024-10-23,W39,2024
Product 14,3500.0,2024-10-01,W39,2024
Product 13,3500.0,2024-10-01,W39,2024
Product 10,600.0,2024-10-16,W39,2024
Product 1,700.0,2024-10-11,W39,2024
Product 3,700.0,2024-10-14,W39,2024
Product 15,3072.0,2024-10-26,W39,2024
Product 51,960.0,2024-10-30,W39,2024
Product 24,96.0,2024-10-29,W39,2024
Product 1902,1024.0,2024-10-29,W39,2024
Product 1832,1024.0,2024-10-21,W39,2024
Product 2109,1036.8,2024-10-30,W39,2024
Product 1539,950.4,2024-10-07,W39,2024
Product 1003,1036.8,2024-10-19,W39,2024
Product 983,648.0,2024-11-02,W39,2024
Product 2323,3024.0,2024-10-13,W39,2024
Product 819,1270.08,2024-11-11,W39,2024
Product 828,1344.0,2024-10-30,W39,2024
Product 961,129.6,2024-09-27,W39,2024
Product 961,216.0,2024-09-27,W39,2024
Product 961,648.0,2024-09-27,W39,2024
Product 961,43.2,2024-09-27,W39,2024
Product 962,1944.0,2024-10-02,W39,2024
Product 2321,1008.0,2024-10-15,W39,2024
Product 2323,5760.0,2024-10-13,W39,2024
Product 2323,1296.0,2024-12-17,W39,2024
Product 1438,468.0,2024-12-02,W39,2024
Product 1475,468.0,2024-09-30,W39,2024
Product 508,60.0,2024-09-27,W39,2024
Product 866,720.0,2024-10-06,W39,2024
Product 969,2116.8,2024-10-05,W39,2024
Product 1285,388.8,2024-10-01,W39,2024
Product 1031,1036.8,2024-10-28,W39,2024
Product 984,1512.0,2024-10-01,W39,2024
Product 1620,1036.8,2024-10-31,W39,2024
Product 1326,561.6,2024-11-11,W39,2024
Product 1082,1728.0,2024-11-04,W39,2024
Product 1216,1036.8,2024-10-01,W39,2024
Product 1002,1036.8,2024-10-17,W39,2024
Product 981,2030.4,2024-10-02,W39,2024
Product 1033,1036.8,2024-11-04,W39,2024
Product 1032,1036.8,2024-10-02,W39,2024
Product 1232,950.4,2024-10-23,W39,2024
Product 318,518.4,2024-11-11,W39,2024
Product 1004,1036.8,2024-10-28,W39,2024
Product 865,300.0,2024-10-10,W39,2024
Product 1677,1036.8,2024-11-02,W39,2024
Product 696,0.36,2024-10-18,W39,2024
Product 1951,1036.8,2024-10-25,W39,2024
Product 673,0.36,2024-10-18,W39,2024
Product 1606,86.4,2024-10-18,W39,2024
Product 1707,43.2,2024-10-09,W39,2024
Product 1500,216.0,2024-10-02,W39,2024
Product 1515,1036.8,,W39,2024
Product 1500,1598.4,2024-10-02,W39,2024
Product 1304,3326.4,2024-11-04,W39,2024
Product 1349,1036.8,2024-10-04,W39,2024
Product 1502,1209.6,2024-10-06,W39,2024
Product 983,1512.0,2024-11-02,W39,2024
Product 984,2030.4,2024-10-01,W39,2024
Product 1081,820.8,2024-10-01,W39,2024
Product 1086,1512.0,2024-11-03,W39,2024
Product 1697,1036.8,2024-10-09,W39,2024
Product 1707,1036.8,2024-10-09,W39,2024
Product 1708,1036.8,2024-10-19,W39,2024
Product 905,1641.6,2024-10-01,W39,2024
Product 1356,432.0,2024-10-01,W39,2024
Product 1356,604.8,2024-10-01,W39,2024
Product 1417,1512.0,2024-10-02,W39,2024
Product 1432,388.8,,W39,2024
Product 1606,950.4,2024-10-18,W39,2024
Product 1947,388.8,2024-10-07,W39,2024
Product 974,1036.8,2024-10-03,W39,2024
Product 975,259.2,2024-10-01,W39,2024
Product 975,734.4,2024-11-22,W39,2024
Product 2032,129.6,,W39,2024
Product 669,0.288,2024-10-20,W39,2024
Product 687,0.36,2024-10-18,W39,2024
Product 2012,518.4,2024-12-20,W39,2024
Product 2016,1036.8,2024-12-20,W39,2024
Product 2096,1036.8,2024-12-20,W39,2024
Product 1663,1.44,2024-10-01,W39,2024
Product 1366,86.4,2024-10-18,W39,2024
Product 1232,86.4,2024-10-23,W39,2024
Product 1229,1036.8,2024-10-01,W39,2024
Product 988,1036.8,2024-10-05,W39,2024
Product 1033,1512.0,2024-11-04,W39,2024
Product 2017,1036.8,2024-10-01,W39,2024
Product 1271,2.1,2024-10-04,W39,2024
Product 2304,0.63,2024-10-14,W39,2024
Product 686,0.936,2024-10-18,W39,2024
Product 1766,1879.2,2024-10-11,W39,2024
Product 1841,410.4,,W39,2024
Product 1839,64.8,,W39,2024
Product 1772,587.52,,W39,2024
Product 1773,190.08,,W39,2024
Product 1774,17.28,2024-09-28,W39,2024
Product 1774,345.6,,W39,2024
Product 814,1320.0,2024-10-24,W39,2024
Product 2133,184.32,2024-10-01,W39,2024
Product 2316,2736.0,2024-10-17,W39,2024
Product 961,1339.2,2024-09-27,W39,2024
Product 961,1684.8,2024-09-27,W39,2024
Product 2126,3024.0,2024-10-17,W39,2024
Product 2177,1716.0,2024-10-28,W39,2024
Product 962,2505.6,2024-10-02,W39,2024
Product 2127,2030.4,2024-10-19,W39,2024
Product 2128,1425.6,2024-10-26,W39,2024
Product 2132,1658.88,2024-10-01,W39,2024
Product 2134,1198.08,2024-10-01,W39,2024
Product 508,300.0,2024-09-27,W39,2024
Product 508,840.0,2024-10-01,W39,2024
Product 825,1572.48,2024-11-12,W39,2024
Product 2307,864.0,2024-10-14,W39,2024
Product 717,1391.04,2024-11-10,W39,2024
Product 509,1020.0,2024-11-13,W39,2024
Product 767,234.0,2024-09-27,W39,2024
Product 784,468.0,2024-09-27,W39,2024
Product 784,468.0,2024-10-28,W39,2024
Product 877,60.0,,W39,2024
Product 2252,72.0,2024-10-01,W39,2024
Product 2256,360.0,2024-10-01,W39,2024
Product 2322,648.0,2024-10-08,W39,2024
Product 1094,240.0,2024-12-10,W39,2024
Product 1095,60.0,2024-12-11,W39,2024
Product 2267,312.0,2024-10-21,W39,2024
Product 1440,546.0,2024-12-09,W39,2024
Product 814,1039.5,2024-10-24,W39,2024
Product 787,449.0,2024-09-27,W39,2024
Product 5,700.0,2024-10-14,W39,2024
Product 2,700.0,2024-10-15,W39,2024
Product 315,103.68,2024-09-27,W39,2024
Product 367,155.52,2024-10-01,W39,2024
Product 367,51.84,2024-10-22,W39,2024
Product 136,1987.2,2024-10-24,W39,2024
Product 136,43.2,,W39,2024
Product 139,1987.2,2024-10-24,W39,2024
Product 139,43.2,,W39,2024
Product 140,1987.2,2024-10-25,W39,2024
Product 140,43.2,,W39,2024
Product 141,1987.2,2024-10-25,W39,2024
Product 141,43.2,,W39,2024
Product 142,1987.2,2024-10-25,W39,2024
Product 142,43.2,,W39,2024
Product 143,1987.2,2024-10-26,W39,2024
Product 143,43.2,,W39,2024
Product 1031,1512.0,2024-10-28,W39,2024
Product 1306,1036.8,2024-10-22,W39,2024
Product 1326,1036.8,2024-11-11,W39,2024
Product 1385,1036.8,2024-12-20,W39,2024
Product 1417,1036.8,2024-10-02,W39,2024
Product 1606,1036.8,2024-10-18,W39,2024
Product 912,86.4,2024-10-01,W39,2024
Product 925,907.2,2024-11-01,W39,2024
Product 1758,1013.76,2024-10-03,W39,2024
Product 1759,634.56,2024-10-29,W39,2024
Product 1741,1474.56,,W39,2024
Product 846,1209.6,2024-11-23,W39,2024
Product 1424,993.6,2024-11-10,W39,2024
Product 1426,1036.8,2024-10-03,W39,2024
Product 865,657.6,2024-10-10,W39,2024
Product 1250,600.0,2024-10-09,W39,2024
Product 517,1149.12,2024-10-31,W39,2024
Product 831,1008.0,,W39,2024
Product 2056,1641.6,2024-10-12,W39,2024
Product 781,936.0,2024-10-07,W39,2024
Product 789,936.0,2024-09-27,W39,2024
Product 2192,312.0,2024-09-27,W39,2024
Product 1343,993.6,2024-11-17,W39,2024
Product 1232,1036.8,2024-10-23,W39,2024
Product 1846,626.4,2024-12-02,W39,2024
Product 1934,1944.0,2024-12-02,W39,2024
Product 1934,561.6,,W39,2024
Product 1935,1944.0,2024-12-02,W39,2024
Product 1935,561.6,,W39,2024
Product 1912,2468.48,2025-01-25,W39,2024
Product 1913,2457.6,2025-01-26,W39,2024
Product 1914,2460.16,2025-01-27,W39,2024
Product 1916,2475.52,2025-01-27,W39,2024
Product 1852,1944.0,2024-12-02,W39,2024
Product 1852,561.6,,W39,2024
Product 1855,302.4,,W39,2024
Product 327,1503.36,2024-10-20,W39,2024
Product 328,1503.36,2024-10-20,W39,2024
Product 329,1503.36,2024-10-20,W39,2024
Product 330,1503.36,2024-10-21,W39,2024
Product 1066,1468.8,2024-10-27,W39,2024
Product 1067,1468.8,2024-10-26,W39,2024
Product 1709,1658.88,2024-10-13,W39,2024
Product 1710,1658.88,2024-10-13,W39,2024
Product 1714,1658.88,2024-10-13,W39,2024
Product 1717,1616.76,2024-10-13,W39,2024
Product 1718,1615.68,2024-10-13,W39,2024
Product 1720,1615.68,2024-10-14,W39,2024
Product 1722,1615.68,2024-10-13,W39,2024
Product 1732,1658.88,2024-09-28,W39,2024
Product 1733,1658.88,2024-09-27,W39,2024
Product 1734,5769.6,2024-10-14,W39,2024
Product 1734,165.12,,W39,2024
Product 1730,1658.88,2024-09-27,W39,2024
Product 963,216.0,2024-09-28,W39,2024
Product 1387,1512.0,2024-11-02,W39,2024
Product 1389,1512.0,2024-10-30,W39,2024
Product 1391,1382.4,2024-09-27,W39,2024
Product 1391,129.6,2024-11-01,W39,2024
Product 1337,1512.0,2024-10-25,W39,2024
Product 1338,1512.0,2024-10-26,W39,2024
Product 1339,1512.0,2024-10-27,W39,2024
Product 1340,1512.0,2024-10-27,W39,2024
Product 1247,329.02,2024-12-23,W39,2024
Product 1248,329.02,2024-12-23,W39,2024
Product 1834,1536.0,2024-10-29,W39,2024
Product 1835,1536.0,2024-11-01,W39,2024
Product 1836,1536.0,2024-11-01,W39,2024
Product 1838,1536.0,2024-10-29,W39,2024
Product 2326,60.179,2024-10-12,W39,2024
Product 669,0.216,2024-10-20,W39,2024
Product 696,0.216,2024-10-18,W39,2024
Product 698,0.216,2024-10-08,W39,2024
Product 4,700.0,2024-10-16,W39,2024
Product 1265,17.22,2024-10-04,W39,2024
Product 511,25.6,2024-11-14,W39,2024
Product 639,0.4,2024-11-02,W39,2024
Product 660,1.0,2024-11-02,W39,2024
Product 676,0.648,2024-11-03,W39,2024
Product 669,0.36,2024-10-20,W39,2024
Product 687,0.216,2024-10-18,W39,2024
Product 697,1.008,2024-11-02,W39,2024
Product 1433,86.4,2024-10-01,W39,2024
Product 1697,2030.4,2024-10-09,W39,2024
Product 708,1036.8,2024-10-01,W39,2024
Product 1233,1036.8,2024-10-23,W39,2024
Product 2107,1036.8,2024-11-17,W39,2024
Product 1609,1036.8,2024-10-28,W39,2024
Product 923,2030.4,2024-11-01,W39,2024
Product 1412,2030.4,2024-12-09,W39,2024
Product 1206,129.6,2024-10-01,W39,2024
Product 1607,1036.8,2024-10-29,W39,2024
Product 1078,993.6,2024-10-11,W39,2024
Product 2152,160.0,2024-08-02,W39,2024
Product 2152,114.0,2024-08-02,W39,2024
Product 219,1503.36,2024-10-06,W39,2024
Product 2316,145.0,2024-10-17,W39,2024
Product 2174,81.0,2024-08-01,W39,2024
Product 2177,523.0,2024-10-28,W39,2024
Product 2316,1008.0,2024-10-17,W39,2024
Product 515,3357.9,2024-10-28,W39,2024
Product 516,2177.28,2024-11-02,W39,2024
Product 730,180.0,,W39,2024
Product 749,780.0,2024-10-11,W39,2024
Product 742,540.0,2024-10-01,W39,2024
Product 742,180.0,2024-10-01,W39,2024
Product 825,1391.04,2024-11-12,W39,2024
Product 960,1166.4,2024-10-14,W39,2024
Product 960,43.2,,W39,2024
Product 2033,1728.0,2024-10-11,W39,2024
Product 2323,2520.0,2024-12-17,W39,2024
Product 767,936.0,2024-09-27,W39,2024
Product 2181,312.0,2024-10-28,W39,2024
Product 2232,390.0,2024-10-21,W39,2024
Product 871,120.0,2024-10-01,W39,2024
Product 871,60.0,2024-10-11,W39,2024
Product 1695,1512.0,2024-10-13,W39,2024
Product 1719,1615.68,2024-11-15,W39,2024
Product 1388,1512.0,2024-11-03,W39,2024
Product 273,1389.78,2024-10-11,W39,2024
Product 269,1389.78,2024-10-12,W39,2024
Product 274,1391.04,2024-10-12,W39,2024
Product 270,1389.78,2024-10-12,W39,2024
Product 940,1512.0,2024-10-21,W39,2024
Product 943,1512.0,2024-10-22,W39,2024
Product 944,1512.0,2024-10-22,W39,2024
Product 941,1512.0,2024-10-22,W39,2024
Product 942,1512.0,2024-10-22,W39,2024
Product 945,1512.0,2024-10-22,W39,2024
Product 1048,1010.0,2024-10-26,W39,2024
Product 1051,1010.0,2024-10-26,W39,2024
Product 1052,1010.0,2024-10-27,W39,2024
Product 1049,1010.0,2024-10-26,W39,2024
Product 1050,1010.0,2024-10-26,W39,2024
Product 1053,1010.0,2024-09-27,W39,2024
Product 1481,350.0,2024-12-16,W39,2024
Product 1487,350.0,2024-12-16,W39,2024
Product 1489,350.0,2024-12-16,W39,2024
Product 1483,350.0,2024-12-16,W39,2024
Product 1485,350.0,2024-12-16,W39,2024
Product 1491,350.0,2024-12-16,W39,2024
Product 1482,352.0,2024-12-16,W39,2024
Product 1488,352.0,2024-12-16,W39,2024
Product 1490,352.0,2024-12-16,W39,2024
Product 1484,352.0,2024-12-16,W39,2024
Product 1486,352.0,2024-12-16,W39,2024
Product 1492,352.0,2024-12-16,W39,2024
Product 1373,2030.4,2024-11-02,W39,2024
Product 1374,2030.4,2024-11-03,W39,2024
Product 1375,2030.4,2024-10-30,W39,2024
Product 1376,2030.4,2024-11-01,W39,2024
Product 1711,1658.88,2024-10-14,W39,2024
Product 1712,1658.88,2024-11-15,W39,2024
Product 1363,2030.4,2024-11-12,W39,2024
Product 1837,1536.0,2024-12-03,W39,2024
Product 1854,410.4,2024-12-02,W39,2024
Product 1915,2486.4,2025-01-28,W39,2024
Product 1170,2030.4,2024-10-30,W39,2024
Product 1173,2030.4,2024-10-30,W39,2024
Product 1174,2030.4,2024-10-31,W39,2024
Product 1171,2030.4,2024-11-01,W39,2024
Product 1172,2030.4,2024-11-01,W39,2024
Product 1175,2030.4,2024-11-02,W39,2024
Product 1647,2358.62,2024-09-28,W39,2024
Product 1650,342.22,2024-09-27,W39,2024
Product 1651,2506.3,2024-09-29,W39,2024
Product 1648,73.84,2024-09-27,W39,2024
Product 1648,73.84,2024-09-27,W39,2024
Product 1648,147.68,2024-09-27,W39,2024
Product 1648,184.6,2024-09-27,W39,2024
Product 1648,553.8,2024-09-27,W39,2024
Product 1648,701.48,2024-09-27,W39,2024
Product 1648,771.06,2024-09-27,W39,2024
Product 1649,2506.3,2024-09-29,W39,2024
Product 1652,2506.3,2024-09-30,W39,2024
Product 999,518.4,2024-10-29,W39,2024
Product 1230,518.4,2024-10-01,W39,2024
Product 768,390.0,2024-09-30,W39,2024
Product 788,78.0,2024-09-30,W39,2024
Product 807,312.0,2024-10-07,W39,2024
Product 2183,78.0,2024-10-21,W39,2024
Product 2268,234.0,2024-10-21,W39,2024
Product 2280,234.0,2024-10-28,W39,2024
Product 780,390.0,2024-09-30,W39,2024
Product 809,390.0,2024-12-02,W39,2024
Product 811,234.0,2024-11-18,W39,2024
Product 1462,78.0,2024-12-30,W39,2024
Product 1464,78.0,2024-12-30,W39,2024
Product 2216,78.0,2024-10-14,W39,2024
Product 2286,234.0,2024-10-21,W39,2024
Product 2379,78.0,2024-12-02,W39,2024
Product 2398,78.0,2024-12-16,W39,2024
Product 2400,78.0,2024-12-16,W39,2024
Product 2403,78.0,2024-12-16,W39,2024
Product 2410,78.0,2024-12-16,W39,2024
Product 2419,78.0,2024-12-16,W39,2024
Product 770,546.0,2024-10-07,W39,2024
Product 771,390.0,2024-09-30,W39,2024
Product 775,390.0,2024-09-30,W39,2024
Product 778,390.0,2024-09-30,W39,2024
Product 786,390.0,2024-10-07,W39,2024
Product 812,546.0,2024-10-07,W39,2024
Product 813,390.0,2024-09-30,W39,2024
Product 1442,390.0,2024-12-09,W39,2024
Product 1452,234.0,2024-12-30,W39,2024
Product 2202,78.0,2024-10-14,W39,2024
Product 2226,468.0,2024-10-14,W39,2024
Product 2227,78.0,2024-10-07,W39,2024
Product 2235,78.0,2024-10-21,W39,2024
Product 2270,234.0,2024-10-21,W39,2024
Product 2272,234.0,2024-10-21,W39,2024
Product 2274,234.0,2024-10-21,W39,2024
Product 2282,234.0,2024-10-21,W39,2024
Product 2284,234.0,2024-10-21,W39,2024
Product 2373,312.0,2024-09-27,W39,2024
Product 2384,78.0,2024-09-27,W39,2024
Product 2408,78.0,2024-12-16,W39,2024
Product 2413,78.0,2024-12-16,W39,2024
Product 1638,2030.6,2024-10-25,W39,2024
Product 1640,2030.6,2024-10-25,W39,2024
Product 1642,2030.6,2024-10-24,W39,2024
Product 1360,1512.0,2024-11-10,W39,2024
Product 1361,1512.0,2024-11-09,W39,2024
Product 1362,1512.0,2024-11-08,W39,2024
Product 1364,1512.0,2024-11-11,W39,2024
Product 1208,1036.8,2024-10-23,W39,2024
Product 1232,1036.8,2024-10-23,W39,2024
Product 1034,1036.8,2024-10-01,W39,2024
Product 26,288.0,2024-10-28,W39,2024
Product 1781,2048.0,2024-11-03,W39,2024
Product 1202,1036.8,2024-11-21,W39,2024
Product 1206,1036.8,2024-10-01,W39,2024
Product 1073,4536.0,2024-10-14,W39,2024
Product 1218,1036.8,,W39,2024
Product 1428,1036.8,2024-10-17,W39,2024
Product 2089,1036.8,2024-10-13,W39,2024
