ProductId,ATP_stock,WeekId,Year
Product 2079,567.0,W41,2024
Product 2080,889.2,W41,2024
Product 2081,1731.96,W41,2024
Product 2082,1808.64,W41,2024
Product 2083,42.0,W41,2024
Product 2084,220.0,W41,2024
Product 2086,54.0,W41,2024
Product 2087,1307.52,W41,2024
Product 2088,1887.48,W41,2024
Product 2091,1454.76,W41,2024
Product 2095,1209.24,W41,2024
Product 2104,798.48,W41,2024
Product 2105,757.44,W41,2024
Product 2108,2371.68,W41,2024
Product 2112,1961.46,W41,2024
Product 2113,472.86,W41,2024
Product 2114,2087.64,W41,2024
Product 2115,1563.3,W41,2024
Product 2116,2411.64,W41,2024
Product 2117,2009.88,W41,2024
Product 2123,840.96,W41,2024
Product 2124,1035.36,W41,2024
Product 2125,245.52,W41,2024
Product 2129,1563.3,W41,2024
Product 2136,899.76,W41,2024
Product 2137,1230.96,W41,2024
Product 2138,2264.4,W41,2024
Product 2141,1917.72,W41,2024
Product 2142,1875.6,W41,2024
Product 2143,740.88,W41,2024
Product 2145,2684.64,W41,2024
Product 2146,1276.32,W41,2024
Product 2147,1158.24,W41,2024
Product 2148,19.38,W41,2024
Product 2149,14.784,W41,2024
Product 2150,7.03,W41,2024
Product 2151,5.0,W41,2024
Product 2158,263.8,W41,2024
Product 2159,137.24,W41,2024
Product 2160,100.48,W41,2024
Product 2162,591.36,W41,2024
Product 2167,323.72,W41,2024
Product 2169,716.24,W41,2024
Product 2170,1791.0,W41,2024
Product 2180,78.0,W41,2024
Product 2184,168.091,W41,2024
Product 2194,952.545,W41,2024
Product 2195,716.182,W41,2024
Product 2197,462.818,W41,2024
Product 2199,123.091,W41,2024
Product 2201,1517.091,W41,2024
Product 2204,77.909,W41,2024
Product 2207,1879.818,W41,2024
Product 2208,923.909,W41,2024
Product 2210,561.636,W41,2024
Product 2224,642.364,W41,2024
Product 2230,736.364,W41,2024
Product 2231,277.545,W41,2024
Product 2233,0.0,W41,2024
Product 2234,683.636,W41,2024
Product 2236,1712.636,W41,2024
Product 2238,331.455,W41,2024
Product 2239,1360.182,W41,2024
Product 2242,1180.0,W41,2024
Product 2244,0.0,W41,2024
Product 2245,0.0,W41,2024
Product 2246,0.0,W41,2024
Product 2247,4.0,W41,2024
Product 2250,1108.636,W41,2024
Product 2251,1067.727,W41,2024
Product 2253,151.92,W41,2024
Product 2254,138.9,W41,2024
Product 2255,261.96,W41,2024
Product 2257,491.98,W41,2024
Product 2258,9.98,W41,2024
Product 2259,225.0,W41,2024
Product 2261,548.84,W41,2024
Product 2262,36.0,W41,2024
Product 2263,113.82,W41,2024
Product 2265,861.78,W41,2024
Product 2266,1117.62,W41,2024
Product 2269,2105.364,W41,2024
Product 2271,205.636,W41,2024
Product 2273,1011.818,W41,2024
Product 2278,234.0,W41,2024
Product 2281,1009.727,W41,2024
Product 2283,995.727,W41,2024
Product 2285,218.727,W41,2024
Product 2287,34.64,W41,2024
Product 2288,8.84,W41,2024
Product 2289,6.12,W41,2024
Product 2290,2.0,W41,2024
Product 2294,0.966,W41,2024
Product 2295,2.01,W41,2024
Product 2296,0.945,W41,2024
Product 2297,0.284,W41,2024
Product 2298,0.282,W41,2024
Product 2299,0.624,W41,2024
Product 2300,0.334,W41,2024
Product 2301,0.142,W41,2024
Product 2302,0.092,W41,2024
Product 2303,0.542,W41,2024
Product 2305,0.876,W41,2024
Product 2309,1684.364,W41,2024
Product 2311,452.333,W41,2024
Product 2314,1055.667,W41,2024
Product 2319,324.485,W41,2024
Product 2320,433.909,W41,2024
Product 2327,10.761,W41,2024
Product 2328,1.145,W41,2024
Product 2329,5.55,W41,2024
Product 2330,0.152,W41,2024
Product 2331,1.68,W41,2024
Product 2332,0.62,W41,2024
Product 2333,0.848,W41,2024
Product 2334,0.483,W41,2024
Product 2335,0.33,W41,2024
Product 2336,3.92,W41,2024
Product 2337,4.4,W41,2024
Product 2338,0.32,W41,2024
Product 2339,0.42,W41,2024
Product 2340,31.52,W41,2024
Product 2341,1.645,W41,2024
Product 2343,3.13,W41,2024
Product 2344,3.23,W41,2024
Product 2345,0.2,W41,2024
Product 2346,1.6,W41,2024
Product 2348,1.033,W41,2024
Product 2349,1.158,W41,2024
Product 2350,1.195,W41,2024
Product 2351,0.913,W41,2024
Product 2352,0.078,W41,2024
Product 2353,2.69,W41,2024
Product 2354,0.505,W41,2024
Product 2355,2.825,W41,2024
Product 2356,0.8,W41,2024
Product 2357,0.055,W41,2024
Product 2358,0.628,W41,2024
Product 2359,1.153,W41,2024
Product 2360,1.35,W41,2024
Product 2361,3.61,W41,2024
Product 2362,0.41,W41,2024
Product 2365,1.68,W41,2024
Product 2366,3.6,W41,2024
Product 2368,2.625,W41,2024
Product 2369,1.385,W41,2024
Product 2370,0.35,W41,2024
Product 2371,4.88,W41,2024
Product 2372,5.04,W41,2024
Product 2377,1021.909,W41,2024
Product 2378,238.364,W41,2024
Product 2380,701.727,W41,2024
Product 2381,511.727,W41,2024
Product 2389,1933.273,W41,2024
Product 2390,402.818,W41,2024
Product 2391,489.818,W41,2024
Product 2392,334.182,W41,2024
Product 2395,1884.0,W41,2024
Product 2397,1074.909,W41,2024
Product 2399,79.273,W41,2024
Product 2401,228.182,W41,2024
Product 2405,120.636,W41,2024
Product 2406,76.636,W41,2024
Product 2407,2.818,W41,2024
Product 2409,389.727,W41,2024
Product 2411,99.0,W41,2024
Product 2412,103.818,W41,2024
Product 2414,465.727,W41,2024
Product 2415,374.0,W41,2024
Product 2416,463.273,W41,2024
Product 2418,348.091,W41,2024
Product 2420,0.0,W41,2024
Product 2421,0.18,W41,2024
Product 1,-690.0,W39,2024
Product 2,612.818,W39,2024
Product 3,175.614,W39,2024
Product 4,-452.318,W39,2024
Product 5,122.932,W39,2024
Product 6,-420.045,W39,2024
Product 7,1979.614,W39,2024
Product 8,972.841,W39,2024
Product 9,1225.705,W39,2024
Product 10,25.5,W39,2024
Product 11,773.818,W39,2024
Product 12,181.75,W39,2024
Product 13,0.0,W39,2024
Product 14,-1063.228,W39,2024
Product 15,587.76,W39,2024
Product 16,4986.84,W39,2024
Product 17,2226.2,W39,2024
Product 18,1418.96,W39,2024
Product 19,3607.48,W39,2024
Product 20,542.08,W39,2024
Product 21,731.88,W39,2024
Product 22,642.6800000000001,W39,2024
Product 23,-906.72,W39,2024
Product 24,226.4400000000001,W39,2024
Product 25,621.04,W39,2024
Product 26,855.44,W39,2024
Product 27,623.84,W39,2024
Product 28,151.12,W39,2024
Product 29,193.0,W39,2024
Product 30,3551.88,W39,2024
Product 31,1129.44,W39,2024
Product 32,892.24,W39,2024
Product 33,1240.4,W39,2024
Product 34,503.88,W39,2024
Product 35,256.16,W39,2024
Product 36,687.44,W39,2024
Product 37,417.92,W39,2024
Product 38,26.0,W39,2024
Product 39,386.96,W39,2024
Product 40,749.64,W39,2024
Product 41,-284.72,W39,2024
Product 42,725.76,W39,2024
Product 43,-52.88,W39,2024
Product 44,142.04,W39,2024
Product 45,380.12,W39,2024
Product 46,465.28,W39,2024
Product 47,389.56,W39,2024
Product 48,1270.28,W39,2024
Product 49,1775.28,W39,2024
Product 50,183.4,W39,2024
Product 51,238.24,W39,2024
Product 52,302.36,W39,2024
Product 53,554.4,W39,2024
Product 54,328.68,W39,2024
Product 55,128.88,W39,2024
Product 56,0.0,W39,2024
Product 57,0.0,W39,2024
Product 58,9853.52,W39,2024
Product 59,4773.12,W39,2024
Product 60,1316.08,W39,2024
Product 61,203.76,W39,2024
Product 62,389.28,W39,2024
Product 63,140.72,W39,2024
Product 64,60.88,W39,2024
Product 65,111.76,W39,2024
Product 66,93.68,W39,2024
Product 67,941.12,W39,2024
Product 68,1836.48,W39,2024
Product 69,749.92,W39,2024
Product 70,2067.2,W39,2024
Product 71,160.8,W39,2024
Product 72,41.92,W39,2024
Product 73,646.48,W39,2024
Product 74,161.6,W39,2024
Product 75,1037.04,W39,2024
Product 76,270.24,W39,2024
Product 77,383.2,W39,2024
Product 78,9440.4,W39,2024
Product 79,12788.72,W39,2024
Product 80,346.44,W39,2024
Product 81,628.44,W39,2024
Product 82,1359.0,W39,2024
Product 83,266.16,W39,2024
Product 84,879.72,W39,2024
Product 85,167.88,W39,2024
Product 86,208.92,W39,2024
Product 87,59.88,W39,2024
Product 88,862.32,W39,2024
Product 89,839.04,W39,2024
Product 90,795.72,W39,2024
Product 91,54.6,W39,2024
Product 92,528.0,W39,2024
Product 93,693.36,W39,2024
Product 94,213.12,W39,2024
Product 95,0.0,W39,2024
Product 96,376.56,W39,2024
Product 97,0.0,W39,2024
Product 98,81.0,W39,2024
Product 99,0.0,W39,2024
Product 100,0.0,W39,2024
Product 101,0.0,W39,2024
Product 102,143.16,W39,2024
Product 103,607.2,W39,2024
Product 104,993.36,W39,2024
Product 105,4454.88,W39,2024
Product 106,-351.0,W39,2024
Product 107,503.16,W39,2024
Product 108,108.72,W39,2024
Product 109,818.52,W39,2024
Product 110,1979.91,W39,2024
Product 111,1687.23,W39,2024
Product 112,914.818,W39,2024
Product 113,1047.697,W39,2024
Product 114,935.818,W39,2024
Product 115,1276.818,W39,2024
Product 116,-3489.0,W39,2024
Product 117,9327.788,W39,2024
Product 118,1820.667,W39,2024
Product 119,1175.636,W39,2024
Product 120,1579.095,W39,2024
Product 121,1854.765,W39,2024
Product 122,1973.835,W39,2024
Product 123,1434.6,W39,2024
Product 124,3121.11,W39,2024
Product 125,3554.82,W39,2024
Product 126,1389.96,W39,2024
Product 127,5163.9,W39,2024
Product 128,5619.7,W39,2024
Product 129,3643.9,W39,2024
Product 130,2730.95,W39,2024
Product 131,-622.35,W39,2024
Product 132,6531.55,W39,2024
Product 133,5391.95,W39,2024
Product 134,0.0,W39,2024
Product 135,214.38,W39,2024
Product 136,0.0,W39,2024
Product 137,2548.8,W39,2024
Product 138,2289.6,W39,2024
Product 139,0.0,W39,2024
Product 140,0.0,W39,2024
Product 141,0.0,W39,2024
Product 142,0.0,W39,2024
Product 143,0.0,W39,2024
Product 144,0.0,W39,2024
Product 145,0.0,W39,2024
Product 146,0.0,W39,2024
Product 147,-8.1,W39,2024
Product 148,-32.4,W39,2024
Product 149,3341.1,W39,2024
Product 150,946.8,W39,2024
Product 151,4712.5,W39,2024
Product 152,2640.0,W39,2024
Product 153,1485.8,W39,2024
Product 154,0.0,W39,2024
Product 155,0.0,W39,2024
Product 156,0.0,W39,2024
Product 157,0.0,W39,2024
Product 158,0.0,W39,2024
Product 159,0.0,W39,2024
Product 160,0.0,W39,2024
Product 161,0.0,W39,2024
Product 162,0.0,W39,2024
Product 163,0.0,W39,2024
Product 164,0.0,W39,2024
Product 165,0.0,W39,2024
Product 166,0.0,W39,2024
Product 167,0.0,W39,2024
Product 168,0.0,W39,2024
Product 169,0.0,W39,2024
Product 170,0.0,W39,2024
Product 171,0.0,W39,2024
Product 172,0.0,W39,2024
Product 173,204.96,W39,2024
Product 174,0.0,W39,2024
Product 175,1739.04,W39,2024
Product 176,0.0,W39,2024
Product 177,155.04,W39,2024
Product 178,425.28,W39,2024
Product 179,0.0,W39,2024
Product 180,0.0,W39,2024
Product 181,0.0,W39,2024
Product 182,0.0,W39,2024
Product 183,0.0,W39,2024
Product 184,0.0,W39,2024
Product 185,0.0,W39,2024
Product 186,2208.0,W39,2024
Product 187,2374.08,W39,2024
Product 188,69.12,W39,2024
Product 189,1840.8,W39,2024
Product 190,0.0,W39,2024
Product 191,0.0,W39,2024
Product 192,0.0,W39,2024
Product 193,0.0,W39,2024
Product 194,0.0,W39,2024
Product 195,0.0,W39,2024
Product 196,0.0,W39,2024
Product 197,0.0,W39,2024
Product 198,0.0,W39,2024
Product 199,0.0,W39,2024
Product 200,0.0,W39,2024
Product 201,0.0,W39,2024
Product 202,0.0,W39,2024
Product 203,0.0,W39,2024
Product 204,0.0,W39,2024
Product 205,,W39,2024
Product 206,,W39,2024
Product 207,,W39,2024
Product 208,0.0,W39,2024
Product 209,0.0,W39,2024
Product 210,0.0,W39,2024
Product 211,0.0,W39,2024
Product 212,349.02,W39,2024
Product 213,1331.82,W39,2024
Product 214,1.62,W39,2024
Product 215,1148.04,W39,2024
Product 216,78.12,W39,2024
Product 217,333.72,W39,2024
Product 218,274.5,W39,2024
Product 219,-333.36,W39,2024
Product 220,714.78,W39,2024
Product 221,1322.46,W39,2024
Product 222,9377.1,W39,2024
Product 223,1595.88,W39,2024
Product 224,469.08,W39,2024
Product 225,0.0,W39,2024
Product 226,0.0,W39,2024
Product 227,0.0,W39,2024
Product 228,0.0,W39,2024
Product 229,0.0,W39,2024
Product 230,0.0,W39,2024
Product 231,0.0,W39,2024
Product 232,0.0,W39,2024
Product 233,0.0,W39,2024
Product 234,0.0,W39,2024
Product 235,-534.24,W39,2024
Product 236,1312.2,W39,2024
Product 237,1360.8,W39,2024
Product 238,864.72,W39,2024
Product 239,132.0,W39,2024
Product 240,-795.0,W39,2024
Product 241,-1636.625,W39,2024
Product 242,3157.875,W39,2024
Product 243,1713.42,W39,2024
Product 244,1511.1,W39,2024
Product 245,515.34,W39,2024
Product 246,1635.12,W39,2024
Product 247,670.32,W39,2024
Product 248,108.36,W39,2024
Product 249,44.1,W39,2024
Product 250,-307.8,W39,2024
Product 251,46.8,W39,2024
Product 252,237.6,W39,2024
Product 253,1342.26,W39,2024
Product 254,419.76,W39,2024
Product 255,421.74,W39,2024
Product 256,362.88,W39,2024
Product 257,706.5,W39,2024
Product 258,263.34,W39,2024
Product 259,-1277.64,W39,2024
Product 260,0.0,W39,2024
Product 261,1380.42,W39,2024
Product 262,852.84,W39,2024
Product 263,9365.58,W39,2024
Product 264,12597.66,W39,2024
Product 265,0.0,W39,2024
Product 266,0.0,W39,2024
Product 267,0.0,W39,2024
Product 268,4.5,W39,2024
Product 269,5.76,W39,2024
Product 270,0.0,W39,2024
Product 271,11.16,W39,2024
Product 272,11.16,W39,2024
Product 273,4.86,W39,2024
Product 274,4.86,W39,2024
Product 275,884.52,W39,2024
Product 276,3291.84,W39,2024
Product 277,33790.5,W39,2024
Product 278,17483.76,W39,2024
Product 279,1762.56,W39,2024
Product 280,1231.02,W39,2024
Product 281,19649.52,W39,2024
Product 282,11035.26,W39,2024
Product 283,2939.76,W39,2024
Product 284,2096.82,W39,2024
Product 285,103.32,W39,2024
Product 286,427.68,W39,2024
Product 287,268.02,W39,2024
Product 288,333.36,W39,2024
Product 289,235.26,W39,2024
Product 290,359.28,W39,2024
Product 291,0.0,W39,2024
Product 292,0.0,W39,2024
Product 293,0.0,W39,2024
Product 294,0.0,W39,2024
Product 295,306.18,W39,2024
Product 296,623.7,W39,2024
Product 297,-905.04,W39,2024
Product 298,1546.56,W39,2024
Product 299,1445.94,W39,2024
Product 300,577.8,W39,2024
Product 301,890.1,W39,2024
Product 302,403.56,W39,2024
Product 303,181.08,W39,2024
Product 304,499.32,W39,2024
Product 305,384.3,W39,2024
Product 306,923.76,W39,2024
Product 307,332.64,W39,2024
Product 308,580.86,W39,2024
Product 309,511.2,W39,2024
Product 310,27.36000000000001,W39,2024
Product 311,7589.7,W39,2024
Product 312,164.88,W39,2024
Product 313,64.62,W39,2024
Product 314,73.26,W39,2024
Product 315,278.28,W39,2024
Product 316,56.16,W39,2024
Product 317,51.12,W39,2024
Product 318,-34.2,W39,2024
Product 319,1663.2,W39,2024
Product 320,2195.1,W39,2024
Product 321,236.16,W39,2024
Product 322,59.58,W39,2024
Product 323,0.9000000000000057,W39,2024
Product 324,-354.06,W39,2024
Product 325,6290.1,W39,2024
Product 326,6626.7,W39,2024
Product 327,0.0,W39,2024
Product 328,0.0,W39,2024
Product 329,0.0,W39,2024
Product 330,0.0,W39,2024
Product 331,3927.96,W39,2024
Product 332,1332.9,W39,2024
Product 333,-51.84,W39,2024
Product 334,221.4,W39,2024
Product 335,1562.04,W39,2024
Product 336,-35.64,W39,2024
Product 337,104.22,W39,2024
Product 338,471.24,W39,2024
Product 339,495.36,W39,2024
Product 340,0.0,W39,2024
Product 341,0.0,W39,2024
Product 342,0.0,W39,2024
Product 343,0.0,W39,2024
Product 344,0.0,W39,2024
Product 345,0.0,W39,2024
Product 346,0.0,W39,2024
Product 347,-235.98,W39,2024
Product 348,3111.84,W39,2024
Product 349,1417.68,W39,2024
Product 350,403.2,W39,2024
Product 351,0.0,W39,2024
Product 352,0.0,W39,2024
Product 353,0.0,W39,2024
Product 354,0.0,W39,2024
Product 355,0.0,W39,2024
Product 356,2917.26,W39,2024
Product 357,0.0,W39,2024
Product 358,0.0,W39,2024
Product 359,0.0,W39,2024
Product 360,90.72,W39,2024
Product 361,3670.74,W39,2024
Product 362,1541.34,W39,2024
Product 363,1429.74,W39,2024
Product 364,329.4,W39,2024
Product 365,1355.22,W39,2024
Product 366,-1088.64,W39,2024
Product 367,-1124.64,W39,2024
Product 368,2383.56,W39,2024
Product 369,1432.08,W39,2024
Product 370,670.68,W39,2024
Product 371,2769.3,W39,2024
Product 372,638.82,W39,2024
Product 373,2436.3,W39,2024
Product 374,724.5,W39,2024
Product 375,6469.92,W39,2024
Product 376,6416.28,W39,2024
Product 377,3525.48,W39,2024
Product 378,909.54,W39,2024
Product 379,2715.12,W39,2024
Product 380,754.92,W39,2024
Product 381,0.0,W39,2024
Product 382,2464.02,W39,2024
Product 383,8.46,W39,2024
Product 384,939.96,W39,2024
Product 385,273.96,W39,2024
Product 386,0.0,W39,2024
Product 387,0.0,W39,2024
Product 388,0.0,W39,2024
Product 389,0.0,W39,2024
Product 390,5311.8,W39,2024
Product 391,0.0,W39,2024
Product 392,7002.0,W39,2024
Product 393,5986.0,W39,2024
Product 394,6493.5,W39,2024
Product 395,5008.86,W39,2024
Product 396,3005.46,W39,2024
Product 397,6692.04,W39,2024
Product 398,0.0,W39,2024
Product 399,0.0,W39,2024
Product 400,0.0,W39,2024
Product 401,0.0,W39,2024
Product 402,0.0,W39,2024
Product 403,0.0,W39,2024
Product 404,-8.64,W39,2024
Product 405,454.86,W39,2024
Product 406,836.1,W39,2024
Product 407,317.88,W39,2024
Product 408,412.74,W39,2024
Product 409,312.3,W39,2024
Product 410,430.56,W39,2024
Product 411,-432.0,W39,2024
Product 412,968.22,W39,2024
Product 413,543.6,W39,2024
Product 414,202.68,W39,2024
Product 415,712.08,W39,2024
Product 416,1765.44,W39,2024
Product 417,2117.7,W39,2024
Product 418,1782.72,W39,2024
Product 419,1884.24,W39,2024
Product 420,0.0,W39,2024
Product 421,1757.8,W39,2024
Product 422,4289.8,W39,2024
Product 423,0.0,W39,2024
Product 424,0.0,W39,2024
Product 425,0.0,W39,2024
Product 426,0.0,W39,2024
Product 427,545.04,W39,2024
Product 428,0.0,W39,2024
Product 429,0.0,W39,2024
Product 430,0.0,W39,2024
Product 431,0.0,W39,2024
Product 432,1078.8,W39,2024
Product 433,1534.8,W39,2024
Product 434,0.0,W39,2024
Product 435,0.0,W39,2024
Product 436,1418.22,W39,2024
Product 437,905.4,W39,2024
Product 438,296.82,W39,2024
Product 439,1447.02,W39,2024
Product 440,-120.24,W39,2024
Product 441,237.6,W39,2024
Product 442,467.1,W39,2024
Product 443,876.24,W39,2024
Product 444,354.24,W39,2024
Product 445,500.22,W39,2024
Product 446,36.54,W39,2024
Product 447,0.0,W39,2024
Product 448,0.0,W39,2024
Product 449,0.0,W39,2024
Product 450,0.0,W39,2024
Product 451,1012.5,W39,2024
Product 452,0.0,W39,2024
Product 453,3508.38,W39,2024
Product 454,-89.63999999999999,W39,2024
Product 455,8801.1,W39,2024
Product 456,7274.52,W39,2024
Product 457,750.96,W39,2024
Product 458,2051.46,W39,2024
Product 459,0.0,W39,2024
Product 460,0.0,W39,2024
Product 461,0.0,W39,2024
Product 462,0.0,W39,2024
Product 463,0.0,W39,2024
Product 464,0.0,W39,2024
Product 465,0.0,W39,2024
Product 466,0.0,W39,2024
Product 467,500.8,W39,2024
Product 468,1495.8,W39,2024
Product 469,2622.6,W39,2024
Product 470,4187.16,W39,2024
Product 471,4675.86,W39,2024
Product 472,747.36,W39,2024
Product 473,1119.42,W39,2024
Product 474,-810.36,W39,2024
Product 475,0.0,W39,2024
Product 476,0.0,W39,2024
Product 477,0.0,W39,2024
Product 478,0.0,W39,2024
Product 479,0.0,W39,2024
Product 480,0.0,W39,2024
Product 481,0.0,W39,2024
Product 482,0.0,W39,2024
Product 483,3622.5,W39,2024
Product 484,2640.42,W39,2024
Product 485,-207.9,W39,2024
Product 486,1089.36,W39,2024
Product 487,90.18,W39,2024
Product 488,31.68,W39,2024
Product 489,738.72,W39,2024
Product 490,87.66,W39,2024
Product 491,88.56,W39,2024
Product 492,0.0,W39,2024
Product 493,0.0,W39,2024
Product 494,0.0,W39,2024
Product 495,0.0,W39,2024
Product 496,0.0,W39,2024
Product 497,0.0,W39,2024
Product 498,-55.98,W39,2024
Product 499,534.78,W39,2024
Product 500,0.0,W39,2024
Product 501,548.28,W39,2024
Product 502,3764.7,W39,2024
Product 503,1755.72,W39,2024
Product 504,1763.32,W39,2024
Product 505,-2283.440000000001,W39,2024
Product 506,7659.68,W39,2024
Product 507,58.56,W39,2024
Product 508,-536.92,W39,2024
Product 509,-81.04000000000002,W39,2024
Product 510,-8.799999999999999,W39,2024
Product 511,15.26,W39,2024
Product 512,280.54,W39,2024
Product 513,-120.46,W39,2024
Product 514,3663.182,W39,2024
Product 515,-2750.58,W39,2024
Product 516,10280.727,W39,2024
Product 517,0.0,W39,2024
Product 518,334.727,W39,2024
Product 519,1255.455,W39,2024
Product 520,-664.02,W39,2024
Product 521,1068.455,W39,2024
Product 522,2642.636,W39,2024
Product 523,1892.864,W39,2024
Product 524,166.68,W39,2024
Product 525,-263.52,W39,2024
Product 526,0.0,W39,2024
Product 527,101.88,W39,2024
Product 528,613.8,W39,2024
Product 529,121.68,W39,2024
Product 530,140.909,W39,2024
Product 531,74.545,W39,2024
Product 532,96.56,W39,2024
Product 533,2701.08,W39,2024
Product 534,-172.8,W39,2024
Product 535,2988.36,W39,2024
Product 536,2736.72,W39,2024
Product 537,2179.26,W39,2024
Product 538,0.0,W39,2024
Product 539,0.0,W39,2024
Product 540,0.0,W39,2024
Product 541,0.0,W39,2024
Product 542,0.0,W39,2024
Product 543,0.0,W39,2024
Product 544,0.0,W39,2024
Product 545,0.0,W39,2024
Product 546,0.0,W39,2024
Product 547,0.0,W39,2024
Product 548,0.0,W39,2024
Product 549,0.0,W39,2024
Product 550,0.0,W39,2024
Product 551,0.0,W39,2024
Product 552,0.0,W39,2024
Product 553,0.0,W39,2024
Product 554,0.0,W39,2024
Product 555,0.0,W39,2024
Product 556,0.0,W39,2024
Product 557,0.0,W39,2024
Product 558,0.0,W39,2024
Product 559,0.0,W39,2024
Product 560,0.0,W39,2024
Product 561,0.0,W39,2024
Product 562,0.0,W39,2024
Product 563,0.0,W39,2024
Product 564,0.0,W39,2024
Product 565,0.0,W39,2024
Product 566,0.0,W39,2024
Product 567,0.0,W39,2024
Product 568,,W39,2024
Product 569,,W39,2024
Product 570,,W39,2024
Product 571,,W39,2024
Product 572,0.0,W39,2024
Product 573,0.0,W39,2024
Product 574,0.0,W39,2024
Product 575,0.0,W39,2024
Product 576,0.0,W39,2024
Product 577,0.0,W39,2024
Product 578,0.0,W39,2024
Product 579,0.0,W39,2024
Product 580,0.0,W39,2024
Product 581,0.0,W39,2024
Product 582,0.0,W39,2024
Product 583,0.0,W39,2024
Product 584,0.0,W39,2024
Product 585,0.0,W39,2024
Product 586,0.0,W39,2024
Product 587,0.0,W39,2024
Product 588,0.0,W39,2024
Product 589,0.0,W39,2024
Product 590,0.0,W39,2024
Product 591,0.0,W39,2024
Product 592,0.0,W39,2024
Product 593,0.0,W39,2024
Product 594,0.0,W39,2024
Product 595,0.0,W39,2024
Product 596,55.88,W39,2024
Product 597,21.75,W39,2024
Product 598,30.5,W39,2024
Product 599,0.0,W39,2024
Product 600,54.53,W39,2024
Product 601,51.28,W39,2024
Product 602,-5.95,W39,2024
Product 603,105.89,W39,2024
Product 604,-4.729999999999997,W39,2024
Product 605,5.0,W39,2024
Product 606,37.39,W39,2024
Product 607,8.0,W39,2024
Product 608,-27.6,W39,2024
Product 609,82.75,W39,2024
Product 610,29.49,W39,2024
Product 611,11.04,W39,2024
Product 612,1.019999999999996,W39,2024
Product 613,1.97,W39,2024
Product 614,21.12,W39,2024
Product 615,66.29,W39,2024
Product 616,1.9,W39,2024
Product 617,27.5,W39,2024
Product 618,83.3,W39,2024
Product 619,21.0,W39,2024
Product 620,-1.239999999999999,W39,2024
Product 621,25.84,W39,2024
Product 622,1.760000000000001,W39,2024
Product 623,85.49,W39,2024
Product 624,29.46,W39,2024
Product 625,59.5,W39,2024
Product 626,13.29,W39,2024
Product 627,196.6,W39,2024
Product 628,2.5,W39,2024
Product 629,4.0,W39,2024
Product 630,94.99,W39,2024
Product 631,7.14,W39,2024
Product 632,1.124,W39,2024
Product 633,0.748,W39,2024
Product 634,0.69,W39,2024
Product 635,0.426,W39,2024
Product 636,1.242,W39,2024
Product 637,0.958,W39,2024
Product 638,0.6,W39,2024
Product 639,-0.212,W39,2024
Product 640,0.52,W39,2024
Product 641,1.0,W39,2024
Product 642,2.692,W39,2024
Product 643,0.96,W39,2024
Product 644,0.716,W39,2024
Product 645,0.362,W39,2024
Product 646,1.08,W39,2024
Product 647,0.266,W39,2024
Product 648,-0.2,W39,2024
Product 649,0.384,W39,2024
Product 650,0.704,W39,2024
Product 651,1.378,W39,2024
Product 652,0.52,W39,2024
Product 653,1.0,W39,2024
Product 654,0.22,W39,2024
Product 655,1.0,W39,2024
Product 656,0.576,W39,2024
Product 657,1.0,W39,2024
Product 658,0.628,W39,2024
Product 659,0.15,W39,2024
Product 660,-0.08,W39,2024
Product 661,0.0,W39,2024
Product 662,2.392,W39,2024
Product 663,0.004000000000000004,W39,2024
Product 664,0.094,W39,2024
Product 665,0.15,W39,2024
Product 666,0.518,W39,2024
Product 667,0.84,W39,2024
Product 668,0.686,W39,2024
Product 669,-0.4440000000000001,W39,2024
Product 670,1.221,W39,2024
Product 671,1.173,W39,2024
Product 672,0.666,W39,2024
Product 673,0.396,W39,2024
Product 674,-0.15,W39,2024
Product 675,1.134,W39,2024
Product 676,0.273,W39,2024
Product 677,1.392,W39,2024
Product 678,1.503,W39,2024
Product 679,1.314,W39,2024
Product 680,1.296,W39,2024
Product 681,0.211,W39,2024
Product 682,0.285,W39,2024
Product 683,1.512,W39,2024
Product 684,0.891,W39,2024
Product 685,-0.486,W39,2024
Product 686,0.465,W39,2024
Product 687,0.02099999999999999,W39,2024
Product 688,3.102,W39,2024
Product 689,0.708,W39,2024
Product 690,2.448,W39,2024
Product 691,1.224,W39,2024
Product 692,1.512,W39,2024
Product 693,0.828,W39,2024
Product 694,1.512,W39,2024
Product 695,0.0,W39,2024
Product 696,-0.24,W39,2024
Product 697,0.212,W39,2024
Product 698,-0.704,W39,2024
Product 699,2.572,W39,2024
Product 700,0.2180000000000001,W39,2024
Product 701,0.46,W39,2024
Product 702,0.882,W39,2024
Product 703,0.26,W39,2024
Product 704,1.136,W39,2024
Product 705,0.486,W39,2024
Product 706,95.4,W39,2024
Product 707,656.64,W39,2024
Product 708,-172.8,W39,2024
Product 709,570.96,W39,2024
Product 710,0.0,W39,2024
Product 711,1298.88,W39,2024
Product 712,9658.98,W39,2024
Product 713,1748.34,W39,2024
Product 714,1344.182,W39,2024
Product 715,169.818,W39,2024
Product 716,0.0,W39,2024
Product 717,42.273,W39,2024
Product 718,-1277.64,W39,2024
Product 719,1484.091,W39,2024
Product 720,1163.273,W39,2024
Product 721,193.727,W39,2024
Product 722,1334.364,W39,2024
Product 723,1105.295,W39,2024
Product 724,-21.29500000000002,W39,2024
Product 725,0.0,W39,2024
Product 726,833.909,W39,2024
